sex,education,marriage,limit_bal,age,pay_0,bill_amt1,pay_amt1,utilization,utilization_avg,utilization_max,utilization_trend,payment_ratio,payment_ratio_avg,payment_to_limit,delinquent_months,max_delinquency,consecutive_late,revolving_months,over_limit,balance_growth,zero_payment_months,default,limit_bal_raw,bill_amt1_raw
Male,High school,Single,30000.0,37.0,0,22629.0,5002.0,0.7543,0.47796111111111106,0.7543,0.15439999999999998,0.4414048711613131,0.6430632420761025,0.16673333333333334,0,0,0,6,0,1.257376229371562,0,0,30000.0,22629.0
Male,University,Single,100000.0,37.0,2,24927.0,3185.0,0.24927,0.281825,0.3002,-0.05068,0.11502762830004695,0.061629223190269124,0.03185,6,2,6,0,0,0.8310385064177362,1,1,100000.0,24927.0
Male,Graduate school,Married,350000.0,35.0,0,15193.0,5197.0,0.04340857142857143,0.022837142857142858,0.056382857142857144,0.037028571428571425,0.263352589439546,0.5925092051830604,0.014848571428571428,2,2,0,3,0,6.803851321092701,2,0,350000.0,15193.0
Male,High school,Married,120000.0,45.0,0,24591.0,3000.0,0.204925,0.07170277777777778,0.204925,0.17534166666666667,0.18564356435643564,0.8559865199112933,0.025,0,0,0,4,0,6.927042253521127,3,0,120000.0,24591.0
Male,Graduate school,Married,350000.0,43.0,-2,2878.0,0.0,0.008222857142857143,0.017382857142857144,0.06486571428571429,0.002242857142857143,0.0,2.6308124595350066,0.0,0,-1,0,0,0,1.37505972288581,1,0,350000.0,2878.0
Male,University,Married,340000.0,49.0,0,9983.0,43418.0,0.029361764705882355,0.7040990196078432,1.1415470588235295,-0.8604264705882353,1.0,1.5803321737723641,0.1277,0,0,0,4,0,0.0329985984768352,0,0,340000.0,9983.0
Male,Graduate school,Single,360000.0,39.0,-1,2758.0,1448.0,0.007661111111111111,0.0036787037037037036,0.010388888888888888,0.007661111111111111,1.0,1.3513151762093063,0.004022222222222222,0,-1,0,0,0,10.0,3,0,360000.0,2758.0
Male,University,Married,410000.0,47.0,-1,40390.0,9760.0,0.09851219512195122,0.03584146341463415,0.09851219512195122,0.06820975609756098,1.0,1.084996669212105,0.023804878048780488,0,-1,0,0,0,3.250965872504829,0,0,410000.0,40390.0
Male,University,Married,170000.0,42.0,0,162880.0,8000.0,0.9581176470588235,0.7977323529411765,0.9695529411764706,0.27707058823529407,0.0485366208804543,0.0410088559137555,0.047058823529411764,0,0,0,6,0,1.4068303131855793,0,0,170000.0,162880.0
Male,University,Single,110000.0,38.0,0,95925.0,4000.0,0.8720454545454546,0.8288030303030304,0.9317818181818182,0.2412181818181819,0.04067893136447306,0.03329648024221026,0.03636363636363636,0,0,0,6,0,1.3823838826360768,0,0,110000.0,95925.0
Male,High school,Single,30000.0,51.0,0,24070.0,2000.0,0.8023333333333333,0.8954777777777778,0.9802666666666666,-0.17793333333333328,0.07887057338906854,0.06013912565412449,0.06666666666666667,1,2,0,5,0,0.8184847660500544,0,0,30000.0,24070.0
Male,University,Married,200000.0,54.0,0,41190.0,2138.0,0.20595,0.06920083333333334,0.20595,0.244655,0.05224701253635053,0.03030333187858346,0.01069,0,0,0,4,0,5.321017956336391,0,0,200000.0,41190.0
Male,High school,Married,250000.0,50.0,0,254893.0,9316.0,1.019572,1.0732926666666665,1.16094,-0.14136800000000016,0.03610670780154488,0.04278886197507303,0.037264,1,2,0,5,1,0.8782297104070839,0,0,250000.0,254893.0
Male,Graduate school,Married,240000.0,50.0,-1,35117.0,11051.0,0.14632083333333334,0.16355694444444444,0.243425,0.036766666666666684,0.6376803231390652,1.3580105083726375,0.046045833333333334,0,-1,0,0,0,1.3356026318792074,0,0,240000.0,35117.0
Male,Graduate school,Married,210000.0,50.0,1,0.0,0.0,0.0,0.00038412698412698416,0.002304761904761905,-0.002304761904761905,0.0,0.8333333333333334,0.0,1,1,1,0,0,0.0,5,0,210000.0,0.0
Male,High school,Married,30000.0,52.0,0,28541.0,1502.0,0.9513666666666667,0.822088888888889,1.0016666666666667,0.5435333333333334,0.051992107722662606,0.04229151045171017,0.05006666666666667,0,0,0,6,0,2.3327339599509602,1,0,30000.0,28541.0
Male,High school,Married,30000.0,51.0,0,13386.0,1218.0,0.4462,0.3143444444444445,0.5175,0.4462,0.09214707217430776,0.05107181198815156,0.0406,0,0,0,5,0,10.0,3,0,30000.0,13386.0
Male,High school,Married,40000.0,56.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,1,40000.0,0.0
Male,High school,Other,50000.0,55.0,0,23498.0,1336.0,0.46996,0.4092933333333333,0.46996,0.12156,0.05904972375690608,0.046647424592264536,0.02672,0,0,0,6,0,1.3489092996555683,0,0,50000.0,23498.0
Male,University,Married,50000.0,50.0,0,47053.0,1200.0,0.94106,0.37389,0.94106,0.6525000000000001,0.10747872816838334,0.0658206402635179,0.024,0,0,0,6,0,3.261228167452176,0,1,50000.0,47053.0
Male,University,Married,20000.0,50.0,0,14123.0,3200.0,0.70615,0.8427416666666668,0.90675,-0.17899999999999994,0.19095357441222102,0.07676903513782245,0.16,4,2,0,2,0,0.7977743885217194,2,0,20000.0,14123.0
Male,High school,Married,20000.0,52.0,2,8145.0,2474.0,0.40725,0.23849166666666669,0.5237,0.40725,0.23620393354974223,0.05062410476775118,0.1237,4,2,4,0,0,10.0,5,1,20000.0,8145.0
Male,University,Married,240000.0,51.0,0,98588.0,3592.0,0.41078333333333333,0.43224097222222224,0.454425,-0.04364166666666669,0.035725297130638024,0.03672010046884774,0.014966666666666666,0,0,0,6,0,0.9039628834974601,0,1,240000.0,98588.0
Male,High school,Single,110000.0,52.0,0,56327.0,2700.0,0.5120636363636364,0.5215484848484848,0.5317181818181819,-0.007827272727272683,0.04728049591986831,0.04192016350497094,0.024545454545454544,1,2,0,5,0,0.9849443939287963,0,0,110000.0,56327.0
Male,University,Single,90000.0,52.0,0,86826.0,4000.0,0.9647333333333333,0.9754037037037037,0.9880444444444444,-0.007722222222222186,0.045878925515564425,0.03916556208448242,0.044444444444444446,0,0,0,6,0,0.9920590486854584,0,0,90000.0,86826.0
Male,Graduate school,Married,110000.0,52.0,0,82390.0,4000.0,0.749,0.6301121212121211,0.7680454545454546,0.3780454545454545,0.04760544606302961,0.04667325634656688,0.03636363636363636,0,0,0,6,0,2.019115304496998,0,0,110000.0,82390.0
Male,Graduate school,Married,500000.0,50.0,0,350340.0,12884.0,0.70068,0.6121273333333334,0.73295,0.18326599999999993,0.03585971181973286,0.029824198960623678,0.025768,0,0,0,6,0,1.354196059635031,0,0,500000.0,350340.0
Male,University,Married,20000.0,54.0,0,18398.0,2000.0,0.9199,0.8971083333333333,0.9705,0.1957500000000001,0.10518565267697486,0.08024799744000752,0.1,0,0,0,6,0,1.2703169232893738,1,0,20000.0,18398.0
Male,High school,Married,70000.0,50.0,2,41087.0,2000.0,0.5869571428571428,0.62045,0.6519142857142857,-0.06495714285714282,0.047495784749103515,0.04273394868504668,0.02857142857142857,6,2,6,0,0,0.9003593811631678,0,1,70000.0,41087.0
Male,High school,Single,50000.0,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,1,50000.0,0.0
Male,High school,Married,120000.0,53.0,0,88702.0,14357.0,0.7391833333333333,0.8534583333333333,0.903175,-0.16399166666666665,0.1414510630751345,0.06177509216671349,0.11964166666666666,4,2,0,2,0,0.8184275841706572,0,1,120000.0,88702.0
Male,University,Married,50000.0,60.0,0,46344.0,1389.0,0.92688,0.64067,0.92688,0.38638000000000006,0.03374471600019435,0.03975418439258633,0.02778,0,0,0,6,0,1.7148566142460684,0,0,50000.0,46344.0
Male,University,Married,20000.0,50.0,0,5519.0,1200.0,0.27595,0.39999999999999997,0.501,-0.20980000000000004,0.18126888217522658,0.13653437113609904,0.06,1,2,0,5,0,0.5680905815748842,1,0,20000.0,5519.0
Male,University,Single,30000.0,51.0,0,29628.0,1460.0,0.9876,0.9455944444444445,1.0039333333333333,0.16813333333333336,0.04990941100058114,0.05660323857798122,0.048666666666666664,0,0,0,6,0,1.2051740969736413,0,0,30000.0,29628.0
Male,High school,Married,290000.0,61.0,0,281967.0,10492.0,0.9723,0.8563241379310345,1.0209793103448277,0.2666551724137931,0.0363729650275952,0.03428005498247476,0.03617931034482759,0,0,0,6,0,1.3778886516123672,0,0,290000.0,281967.0
Male,University,Married,80000.0,61.0,0,81647.0,5500.0,1.0205875,0.6651270833333334,1.0205875,0.6756375,0.08400794256911563,0.11293908152756049,0.06875,0,0,0,6,1,2.958653428033048,0,1,80000.0,81647.0
Male,University,Married,110000.0,50.0,0,110406.0,4600.0,1.0036909090909092,0.7514863636363637,1.0036909090909092,0.5512181818181819,0.04198995892286627,0.03733538425711909,0.04181818181818182,0,0,0,6,1,2.2182351522944628,0,0,110000.0,110406.0
Male,High school,Single,190000.0,54.0,0,142032.0,5883.0,0.7475368421052632,0.28160087719298244,0.7475368421052632,0.605621052631579,0.14389844189516424,0.29767222110914754,0.030963157894736842,0,0,0,6,0,5.267467734757455,0,0,190000.0,142032.0
Male,Graduate school,Single,50000.0,48.0,0,56672.0,2500.0,1.13344,0.8950100000000001,1.13344,0.60056,0.04669406051550243,0.1824435606278093,0.05,0,0,0,5,1,2.127007956763249,0,0,50000.0,56672.0
Male,High school,Married,50000.0,51.0,0,38302.0,1634.0,0.76604,0.8433066666666668,0.93642,-0.17037999999999998,0.04157866612381995,0.05018772233700353,0.03268,2,2,0,4,0,0.818051728925055,2,0,50000.0,38302.0
Male,High school,Married,20000.0,52.0,2,16290.0,1289.0,0.8145,0.9375999999999999,0.9994,-0.18489999999999995,0.07450436390960061,0.063361457505356,0.06445,1,2,1,5,0,0.8149889933960376,0,0,20000.0,16290.0
Male,High school,Married,110000.0,57.0,-1,390.0,390.0,0.0035454545454545456,0.0035454545454545456,0.0035454545454545456,0.0,1.0,1.0,0.0035454545454545456,0,-1,0,0,0,1.0,0,0,110000.0,390.0
Male,University,Married,350000.0,50.0,0,83134.0,3969.0,0.23752571428571428,0.34656809523809523,0.5503628571428572,-0.31283714285714287,0.04720111313282672,0.228870618329998,0.01134,0,0,0,6,0,0.4315802042288983,0,0,350000.0,83134.0
Male,High school,Married,60000.0,52.0,0,57470.0,2200.0,0.9578333333333333,0.8057777777777778,1.0041833333333334,0.48285,0.037470406894554865,0.11446191597813866,0.03666666666666667,0,0,0,6,0,2.0165619846310396,0,1,60000.0,57470.0
Male,High school,Single,20000.0,59.0,2,7451.0,2000.0,0.37255,0.3307166666666667,0.40375,-0.031200000000000006,0.39070130884938464,0.19388321766217564,0.1,4,2,4,2,0,0.9227244582043344,0,0,20000.0,7451.0
Male,Graduate school,Married,430000.0,51.0,0,4704.0,9723.0,0.01093953488372093,0.02927441860465116,0.06408139534883721,0.004151162790697675,1.0009264978381718,1.7808344989569413,0.022611627906976746,0,0,0,2,0,1.6115107913669064,1,0,430000.0,4704.0
Male,University,Married,260000.0,51.0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,0,0,0.0,6,1,260000.0,0.0
Male,University,Married,140000.0,52.0,1,31511.0,0.0,0.22507857142857143,0.23381190476190475,0.24629285714285715,-0.021214285714285713,0.0,0.03963573730331867,0.0,3,2,2,3,0,0.9138656071459644,2,1,140000.0,31511.0
Male,Graduate school,Married,360000.0,50.0,-1,1858.0,0.0,0.005161111111111111,0.002249074074074074,0.008333333333333333,0.005161111111111111,0.0,1.6666666666666667,0.0,0,-1,0,0,0,10.0,4,0,360000.0,1858.0
Male,University,Married,280000.0,50.0,-2,5622.0,4573.0,0.020078571428571428,0.02507083333333333,0.05871785714285714,-0.03863928571428571,1.0041721563460695,1.499626652404294,0.016332142857142858,0,-2,0,0,0,0.34195000304117756,0,0,280000.0,5622.0
Male,University,Married,10000.0,50.0,0,3664.0,1300.0,0.3664,0.5940833333333333,0.883,-0.25310000000000005,0.28722934158197083,0.416422814056063,0.13,0,0,0,5,0,0.5914447134786118,2,0,10000.0,3664.0
Male,University,Married,280000.0,49.0,0,94916.0,3500.0,0.3389857142857143,0.35683809523809523,0.3752035714285714,-0.036217857142857135,0.03614283648980772,0.036970929166810725,0.0125,0,0,0,6,0,0.9034714488325385,0,0,280000.0,94916.0
Male,Graduate school,Married,50000.0,63.0,-1,264.0,528.0,0.00528,0.00616,0.01056,0.0,1.0,1.0,0.01056,1,2,0,0,0,1.0,1,0,50000.0,264.0
Male,University,Single,50000.0,56.0,0,37624.0,8000.0,0.75248,0.43471333333333334,0.9333,0.74468,0.17811421574084382,1.287509922911343,0.16,0,0,0,4,0,10.0,0,0,50000.0,37624.0
Male,University,Married,280000.0,53.0,0,278127.0,1700.0,0.9933107142857143,0.23058750000000003,0.9933107142857143,0.9861678571428572,0.03998306599557834,0.3004839353029327,0.006071428571428571,0,0,0,5,0,10.0,0,1,280000.0,278127.0
Male,University,Married,20000.0,50.0,0,18865.0,1500.0,0.94325,0.9164666666666667,1.80295,0.5588500000000001,0.04159849136137996,0.1414806926531564,0.075,0,0,0,5,0,2.453824141519251,1,0,20000.0,18865.0
Male,University,Married,80000.0,51.0,2,1041.0,1000.0,0.0130125,0.00755625,0.0130125,0.0152375,1.2820512820512822,0.5840340895095938,0.0125,2,2,1,2,0,5.848314606741573,4,1,80000.0,1041.0
Male,University,Married,50000.0,51.0,0,46094.0,1831.0,0.92188,0.7465333333333333,0.97338,0.52508,0.038827745615709224,0.021205142809206337,0.03662,0,0,0,6,0,2.3232862903225806,2,0,50000.0,46094.0
Male,Graduate school,Married,360000.0,51.0,0,346225.0,14562.0,0.9617361111111111,0.9654462962962964,0.988525,-0.026788888888888862,0.041228765571913926,0.0370471174705915,0.04045,0,0,0,6,0,0.9729001402201372,0,1,360000.0,346225.0
Male,Graduate school,Married,260000.0,50.0,-2,390.0,7516.0,0.0015,0.0072557692307692314,0.028907692307692308,0.0015,1.0,1.445784707282261,0.028907692307692308,0,-2,0,0,0,10.0,2,0,260000.0,390.0
Male,High school,Married,20000.0,60.0,1,17495.0,0.0,0.87475,0.9032083333333333,0.9642,-0.08944999999999992,0.0,0.05483213426685738,0.0,2,2,2,4,0,0.9072287907073221,1,0,20000.0,17495.0
Male,University,Married,110000.0,51.0,0,45012.0,2000.0,0.4092,0.433210606060606,0.45947272727272725,-0.05027272727272725,0.04351231398485771,0.04533446504109214,0.01818181818181818,0,0,0,6,0,0.8905860472478335,0,0,110000.0,45012.0
Male,University,Single,20000.0,52.0,0,19626.0,1311.0,0.9813,0.9774500000000002,1.0001,0.03179999999999994,0.06554344565543446,0.11258972877285844,0.06555,0,0,0,6,0,1.0334913112164297,1,1,20000.0,19626.0
Male,Other,Single,20000.0,55.0,0,69257.0,2400.0,3.46285,1.5021916666666666,3.50275,3.0,0.034258796659767325,0.23207049516125586,0.12,1,2,0,5,1,10.0,1,1,20000.0,69257.0
Male,Graduate school,Married,70000.0,60.0,0,69956.0,2500.0,0.9993714285714286,0.8999690476190477,1.0098285714285715,0.32661428571428575,0.035366681756450885,0.042355623578616365,0.03571428571428571,0,0,0,6,0,1.4854861656721805,0,0,70000.0,69956.0
Male,High school,Married,30000.0,52.0,1,3997.0,0.0,0.13323333333333334,0.07551666666666666,0.13323333333333334,0.05,0.0,1.0894251793765293,0.0,3,2,3,2,0,1.6007208650380456,2,1,30000.0,3997.0
Male,High school,Married,230000.0,61.0,2,2500.0,0.0,0.010869565217391304,0.0018115942028985507,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,2,2,2,0,0,10.0,6,1,230000.0,2500.0
Male,High school,Married,160000.0,57.0,-1,759.0,209.0,0.00474375,-0.0002968750000000001,0.00474375,0.0010187499999999997,0.31666666666666665,0.9921418306028409,0.00130625,0,-1,0,0,0,1.273489932885906,2,1,160000.0,759.0
Male,High school,Married,30000.0,50.0,-1,390.0,390.0,0.013,0.013,0.013,0.0,1.0,1.6666666666666667,0.013,0,-1,0,0,0,1.0,0,0,30000.0,390.0
Male,High school,Other,50000.0,52.0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,0,0,0.0,6,1,50000.0,0.0
Male,High school,Married,210000.0,47.0,-1,1772.0,0.0,0.008438095238095238,0.001188095238095238,0.008438095238095238,0.0087,0.0,0.0,0.0,0,-1,0,0,0,10.0,6,0,210000.0,1772.0
Male,High school,Single,50000.0,60.0,0,46362.0,1800.0,0.92724,0.8226233333333334,0.98286,0.37625999999999993,0.03798029244825185,0.035909101413621136,0.036,0,0,0,6,0,1.6828923009909615,0,0,50000.0,46362.0
Male,Graduate school,Married,150000.0,55.0,3,97719.0,4500.0,0.65146,0.6603977777777778,0.6762,-0.024739999999999984,0.04512047165933041,0.031055272020214575,0.03,6,3,6,0,0,0.9634131913635019,1,1,150000.0,97719.0
Male,Graduate school,Single,660000.0,55.0,-1,284334.0,6486.0,0.4308090909090909,0.32361035353535356,0.5188,0.3992287878787879,0.022511453561016245,0.04841132514062076,0.009827272727272728,0,0,0,4,0,10.0,0,0,660000.0,284334.0
Male,University,Married,100000.0,47.0,1,99823.0,0.0,0.99823,0.9704916666666666,0.99823,0.04760999999999993,0.0,0.0418107491693406,0.0,2,2,2,4,0,1.0500831036586649,1,0,100000.0,99823.0
Male,University,Married,700000.0,50.0,0,280809.0,10000.0,0.4011557142857143,0.28535357142857143,0.4011557142857143,0.22395571428571429,0.03656414081581911,0.031815840041982284,0.014285714285714285,0,0,0,6,0,2.2638584327636244,0,0,700000.0,280809.0
Male,Graduate school,Married,300000.0,50.0,2,245193.0,11000.0,0.81731,0.8590688888888889,0.89911,-0.08179999999999998,0.043882045062871,0.034489935467434195,0.03666666666666667,6,2,6,0,0,0.909021143130429,0,1,300000.0,245193.0
Male,Graduate school,Married,320000.0,50.0,-2,18831.0,1809.0,0.058846875,0.06598958333333334,0.161675,-0.10282812500000002,1.0,1.5553139144884496,0.005653125,0,-2,0,0,0,0.3639825266738828,1,0,320000.0,18831.0
Male,Graduate school,Married,250000.0,50.0,1,0.0,0.0,0.0,0.0021673333333333336,0.00864,-0.0036,0.0,2.8703703703703702,0.0,1,1,1,0,0,0.0,2,0,250000.0,0.0
Male,Graduate school,Single,150000.0,50.0,-1,829.0,18400.0,0.005526666666666667,0.03510555555555556,0.12207333333333334,-0.0144,1.0048604663863252,1.3270858089031294,0.12266666666666666,1,2,0,0,0,0.2773502843760455,1,0,150000.0,829.0
Male,Graduate school,Single,200000.0,50.0,1,-6676.0,16374.0,-0.03338,0.005248333333333334,0.029765,-0.046135,2.750545943221905,1.3732541786327486,0.08187,1,1,1,1,0,0.0,1,1,200000.0,-6676.0
Male,High school,Single,50000.0,52.0,0,50717.0,1357.0,1.01434,0.34037999999999996,1.01434,1.01434,0.0371709535157641,0.009024720243854945,0.02714,0,0,0,4,1,10.0,4,1,50000.0,50717.0
Male,Graduate school,Married,320000.0,52.0,0,293481.0,10104.0,0.917128125,0.6866020833333334,0.917128125,0.523459375,0.04054558368545873,0.03137481508288612,0.031575,0,0,0,6,0,2.329695016431962,0,0,320000.0,293481.0
Male,High school,Married,20000.0,51.0,0,14962.0,2890.0,0.7481,0.7715000000000001,1.05,0.7481,0.16439135381114903,0.06574974652131535,0.1445,0,0,0,6,0,10.0,2,0,20000.0,14962.0
Male,University,Married,170000.0,64.0,-1,1922.0,1788.0,0.011305882352941176,0.008130392156862745,0.016111764705882353,0.007276470588235294,1.0,1.0878086078951663,0.01051764705882353,0,0,0,1,0,2.805839416058394,2,0,170000.0,1922.0
Male,University,Married,50000.0,52.0,1,50757.0,0.0,1.01514,1.0611866666666667,1.71304,0.41028,0.0,0.026585761963999227,0.0,4,2,4,2,1,1.678305723638528,1,1,50000.0,50757.0
Male,University,Married,130000.0,52.0,-1,6954.0,12.0,0.05349230769230769,0.016894871794871792,0.05349230769230769,0.05064615384615385,0.00291970802919708,0.7650235895324075,9.23076923076923e-05,1,2,0,2,0,10.0,1,0,130000.0,6954.0
Male,Graduate school,Married,150000.0,59.0,-2,5066.0,2616.0,0.033773333333333336,0.037787777777777774,0.07277333333333333,-0.03899999999999999,1.0,1.351670931728491,0.01744,0,-2,0,0,0,0.4640894100403078,0,0,150000.0,5066.0
Male,Graduate school,Married,500000.0,53.0,-2,13331.0,13941.0,0.026662,0.023631666666666665,0.05429,0.023704000000000003,1.0476440970917562,2.0634866419680864,0.027882,0,-2,0,0,0,9.013522650439485,0,0,500000.0,13331.0
Male,University,Married,410000.0,54.0,-1,1413.0,1710.0,0.0034463414634146343,0.006852845528455284,0.016014634146341463,0.0010414634146341463,1.0052910052910053,1.2711350021925902,0.004170731707317073,1,2,0,0,0,1.4330628803245435,0,0,410000.0,1413.0
Male,University,Married,50000.0,53.0,0,70820.0,1998.0,1.4164,0.8716900000000001,1.4164,1.0183,0.039320646291303406,0.027781803565787952,0.03996,0,0,0,6,1,3.557900025119317,0,0,50000.0,70820.0
Male,Other,Married,200000.0,66.0,0,143994.0,4767.0,0.71997,0.39210249999999996,0.71997,0.43317,0.04663881578303705,0.0362724748266624,0.023835,0,0,0,6,0,2.510355648535565,0,0,200000.0,143994.0
Male,High school,Married,230000.0,55.0,0,208273.0,10012.0,0.9055347826086957,0.8463304347826087,0.9329782608695653,0.1068434782608696,0.04669275217677208,0.05184664244916415,0.04353043478260869,0,0,0,6,0,1.1337731833052984,0,0,230000.0,208273.0
Male,High school,Single,20000.0,53.0,0,19165.0,3000.0,0.95825,0.5808083333333334,0.95825,0.95825,0.17803097739006588,0.22279672814574183,0.15,0,0,0,6,0,10.0,2,1,20000.0,19165.0
Male,High school,Married,300000.0,53.0,-2,-3.0,0.0,-1e-05,0.0015377777777777777,0.004016666666666667,-0.004026666666666666,0.0,1.3341217698857035,0.0,0,-2,0,0,0,0.0,2,0,300000.0,-3.0
Male,High school,Other,20000.0,57.0,0,19071.0,2000.0,0.95355,1.0018666666666667,1.0221,-0.06464999999999999,0.09783778495254868,0.06278736416403566,0.1,1,2,0,5,0,0.9365055981143194,0,0,20000.0,19071.0
Male,Graduate school,Married,380000.0,55.0,0,59881.0,2185.0,0.15758157894736843,0.16577807017543858,0.17422105263157894,-0.01663947368421051,0.03577861470443753,0.03647516575763055,0.00575,0,0,0,6,0,0.9044921756993535,0,0,380000.0,59881.0
Male,University,Married,150000.0,57.0,2,14496.0,1600.0,0.09664,0.10648555555555556,0.11444,-0.017799999999999996,0.10292036536729705,0.0637378341284064,0.010666666666666666,6,2,6,0,0,0.8444599790283118,1,1,150000.0,14496.0
Male,University,Married,20000.0,53.0,1,5397.0,1000.0,0.26985,0.302825,0.66925,0.26985,0.16252234682268812,0.47958624928974164,0.05,3,2,3,0,0,10.0,2,0,20000.0,5397.0
Male,High school,Single,130000.0,56.0,0,33928.0,2000.0,0.26098461538461537,0.2612923076923077,0.2829384615384615,-0.00019230769230771383,0.056567485009616475,0.06395057569597262,0.015384615384615385,0,0,0,6,0,0.9992636880393485,0,0,130000.0,33928.0
Male,Graduate school,Married,350000.0,57.0,0,262719.0,11500.0,0.7506257142857143,0.7682695238095238,0.7892114285714286,-0.03858571428571422,0.04263333110898562,0.04831540793508882,0.032857142857142856,0,0,0,6,0,0.9511085206209453,0,0,350000.0,262719.0
Male,Graduate school,Married,440000.0,64.0,0,427038.0,20000.0,0.9705409090909091,0.8815753787878787,0.9807727272727272,0.20069545454545457,0.04634564582657459,0.04341243166535947,0.045454545454545456,0,0,0,6,0,1.260695771288216,0,0,440000.0,427038.0
Male,University,Married,170000.0,54.0,-1,186.0,116.0,0.0010941176470588235,0.0005656862745098039,0.0016176470588235294,-0.0005235294117647059,1.0,0.9372759856630825,0.0006823529411764706,0,-1,0,0,0,0.6763636363636364,4,0,170000.0,186.0
Male,Graduate school,Married,70000.0,67.0,1,275.0,10400.0,0.003928571428571429,0.0016261904761904762,0.005714285714285714,0.0039000000000000003,5.0,1.6666666666666667,0.14857142857142858,4,2,1,0,0,10.0,4,0,70000.0,275.0
Male,Graduate school,Married,270000.0,58.0,-2,9211.0,9012.0,0.03411481481481481,0.036289506172839506,0.0546037037037037,-0.02048888888888889,1.0111073712554695,1.287150920642594,0.03337777777777778,0,-1,0,0,0,0.6247710777996337,0,0,270000.0,9211.0
Male,University,Married,500000.0,59.0,0,197792.0,7200.0,0.395584,0.416556,0.436532,-0.040947999999999984,0.03574655691149748,0.03708482469532436,0.0144,0,0,0,6,0,0.9061970256476043,0,0,500000.0,197792.0
Male,High school,Married,200000.0,60.0,0,135775.0,4916.0,0.678875,0.7152733333333332,0.75554,-0.032074999999999965,0.03589736100360726,0.04023685117008519,0.02458,3,2,0,3,0,0.9548843097264224,1,0,200000.0,135775.0
Male,High school,Married,290000.0,55.0,0,21372.0,5000.0,0.07369655172413793,0.1067655172413793,0.13951724137931035,-0.06582068965517242,0.19780045889706463,0.1692414324793359,0.017241379310344827,0,0,0,6,0,0.5282254078101829,0,0,290000.0,21372.0
Male,Graduate school,Single,50000.0,54.0,0,48092.0,2500.0,0.96184,0.6381966666666666,0.96184,0.5596000000000001,0.0703967561174781,0.08242792091501236,0.05,0,0,0,6,0,2.3912092283214004,0,0,50000.0,48092.0
Male,High school,Married,20000.0,57.0,1,1472.0,0.0,0.0736,-0.015474999999999997,0.0736,0.0346,0.0,0.273224043715847,0.0,3,2,3,0,0,1.8871794871794871,5,1,20000.0,1472.0
Male,High school,Married,80000.0,56.0,0,49897.0,1822.0,0.6237125,0.4817770833333333,0.670925,0.4183125,0.03580130472372868,0.10236636599788833,0.022775,0,0,0,6,0,3.036574975657254,0,0,80000.0,49897.0
Male,University,Single,70000.0,55.0,0,31081.0,1474.0,0.4440142857142857,0.3487928571428571,0.4440142857142857,0.08587142857142854,0.06183145266160493,0.09285741711797298,0.021057142857142858,0,0,0,6,0,1.2397686477861987,0,0,70000.0,31081.0
Male,High school,Married,50000.0,53.0,0,48684.0,1974.0,0.97368,0.64397,1.01088,0.7844,0.0399061981967412,0.051640758185426794,0.03948,0,0,0,6,0,5.1441251056635675,0,0,50000.0,48684.0
Male,University,Married,160000.0,55.0,0,155389.0,6911.0,0.97118125,0.809825,0.97118125,0.464375,0.04541869849239626,0.02815149365013142,0.04319375,0,0,0,6,0,1.9162771769290532,1,0,160000.0,155389.0
Male,Graduate school,Other,70000.0,57.0,0,70051.0,3567.0,1.0007285714285714,0.9852309523809524,1.0050285714285714,0.058699999999999974,0.05139917576875414,0.03798775248852725,0.05095714285714286,0,0,0,6,1,1.0623123350823451,0,0,70000.0,70051.0
Male,Graduate school,Single,230000.0,59.0,1,0.0,0.0,0.0,0.0012427536231884057,0.007456521739130435,0.0,0.0,0.8333333333333334,0.0,1,1,1,0,0,0.0,5,0,230000.0,0.0
Male,University,Married,180000.0,70.0,0,12216.0,1724.0,0.06786666666666667,0.08547222222222224,0.09825,-0.03038333333333333,0.1256193529583212,0.08935236116184858,0.009577777777777777,0,0,0,6,0,0.690754877014419,0,0,180000.0,12216.0
Male,University,Single,20000.0,56.0,5,19977.0,0.0,0.99885,0.936975,0.99885,0.04885000000000006,0.0,0.03217146057703333,0.0,5,5,5,0,0,1.051421052631579,3,0,20000.0,19977.0
Male,Graduate school,Married,350000.0,70.0,0,106813.0,4000.0,0.30518,0.21234666666666666,0.30518,0.17502571428571428,0.03964517567768472,0.03374911417032385,0.011428571428571429,0,0,0,6,0,2.34475567458401,0,0,350000.0,106813.0
Male,University,Married,70000.0,54.0,-1,20706.0,1351.0,0.2958,0.3245952380952381,0.3487857142857143,-0.0529857142857143,0.06310135450723961,0.05189202038489105,0.0193,0,0,0,5,0,0.8480851935285685,0,0,70000.0,20706.0
